Date,Close
1601676000000,1.98303
1601679600000,1.99249
1601683200000,1.99062
1601686800000,2.02
1601690400000,2.0243
1601694000000,2.03307
1601697600000,2.03707
1601701200000,2.015
1601704800000,1.98216
1601708400000,2.02351
1601712000000,2.01943
1601715600000,2.00009
1601719200000,2.03241
1601722800000,2.02281
1601726400000,2.00509
1601730000000,2.0087
1601733600000,1.989
1601737200000,1.99557
1601740800000,1.965
1601744400000,1.91647
1601748000000,1.92859
1601751600000,1.92252
1601755200000,1.87495
1601758800000,1.824
1601762400000,1.83017
1601766000000,1.78701
1601769600000,1.8339
1601773200000,1.72979
1601776800000,1.665
1601780400000,1.72899
1601784000000,1.733
1601787600000,1.69617
1601791200000,1.72676
1601794800000,1.72829
1601798400000,1.74185
1601802000000,1.73145
1601805600000,1.69552
1601809200000,1.71332
1601812800000,1.69238
1601816400000,1.63994
1601820000000,1.62959
1601823600000,1.51287
1601827200000,1.63349
1601830800000,1.7316
1601834400000,1.77857
1601838000000,1.77683
1601841600000,1.84273
1601845200000,1.81571
1601848800000,1.84826
1601852400000,1.794
1601856000000,1.77435
1601859600000,1.75399
1601863200000,1.84105
1601866800000,1.79324
1601870400000,1.75583
1601874000000,1.75671
1601877600000,1.68611
1601881200000,1.69762
1601884800000,1.67519
1601888400000,1.68848
1601892000000,1.78198
1601895600000,1.78517
1601899200000,1.83782
1601902800000,1.81657
1601906400000,1.81688
1601910000000,1.89967
1601913600000,1.85779
1601917200000,1.83679
1601920800000,1.81732
1601924400000,1.82598
1601928000000,1.82219
1601931600000,1.80617
1601935200000,1.76595
1601938800000,1.77636
1601942400000,1.76062
1601946000000,1.74576
1601949600000,1.74057
1601953200000,1.75687
1601956800000,1.77933
1601960400000,1.71534
1601964000000,1.75092
1601967600000,1.69688
1601971200000,1.70904
1601974800000,1.72969
1601978400000,1.68383
1601982000000,1.67049
1601985600000,1.666
1601989200000,1.675
1601992800000,1.68954
1601996400000,1.71501
1602000000000,1.69172
1602003600000,1.67282
1602007200000,1.59509
1602010800000,1.57944
1602014400000,1.57319
1602018000000,1.59498
1602021600000,1.57625
1602025200000,1.56473
1602028800000,1.48306
1602032400000,1.46589
1602036000000,1.50142
1602039600000,1.44667
1602043200000,1.48068
1602046800000,1.51823
1602050400000,1.49765
1602054000000,1.45438
1602057600000,1.44449
1602061200000,1.41
1602064800000,1.40043
1602068400000,1.42897
1602072000000,1.43873
1602075600000,1.44117
1602079200000,1.41323
1602082800000,1.413
1602086400000,1.3666
1602090000000,1.31977
1602093600000,1.39886
1602097200000,1.37559
1602100800000,1.423
1602104400000,1.38478
1602108000000,1.37202
1602111600000,1.3922
1602115200000,1.36995
1602118800000,1.34469
1602122400000,1.31098
1602126000000,1.31803
1602129600000,1.316
1602133200000,1.255
1602136800000,1.20479
1602140400000,1.22995
1602144000000,1.19029
1602147600000,1.23402
1602151200000,1.25515
1602154800000,1.24032
1602158400000,1.37266
1602162000000,1.40526
1602165600000,1.48574
1602169200000,1.47
1602172800000,1.44685
1602176400000,1.40153
1602180000000,1.43
1602183600000,1.45414
1602187200000,1.5383
1602190800000,1.55597
1602194400000,1.54741
1602198000000,1.53497
1602201600000,1.48015
1602205200000,1.52168
1602208800000,1.52573
1602212400000,1.52434
1602216000000,1.49773
1602219600000,1.48045
1602223200000,1.49328
1602226800000,1.59681
1602230400000,1.62466
1602234000000,1.61676
1602237600000,1.64734
1602241200000,1.72601
1602244800000,1.67167
1602248400000,1.67771
1602252000000,1.687
1602255600000,1.71078
1602259200000,1.65815
1602262800000,1.63496
1602266400000,1.65969
1602270000000,1.63
1602273600000,1.62676
1602277200000,1.62947
1602280800000,1.62748
1602284400000,1.63379
1602288000000,1.66534
1602291600000,1.65589
1602295200000,1.67396
1602298800000,1.66348
1602302400000,1.63522
1602306000000,1.59686
1602309600000,1.55317
1602313200000,1.59628
1602316800000,1.58515
1602320400000,1.565
1602324000000,1.52114
1602327600000,1.51052
1602331200000,1.52
1602334800000,1.52737
1602338400000,1.51495
1602342000000,1.51615
1602345600000,1.46485
1602349200000,1.46235
1602352800000,1.47877
1602356400000,1.46859
1602360000000,1.455
1602363600000,1.44
1602367200000,1.44375
1602370800000,1.41907
1602374400000,1.36002
1602378000000,1.38963
1602381600000,1.37874
1602385200000,1.36327
1602388800000,1.34515
1602392400000,1.35929
1602396000000,1.43313
1602399600000,1.44999
1602403200000,1.4919
1602406800000,1.48771
1602410400000,1.51383
1602414000000,1.47495
1602417600000,1.4326
1602421200000,1.44646
1602424800000,1.45899
1602428400000,1.48016
1602432000000,1.49467
1602435600000,1.53912
1602439200000,1.50917
1602442800000,1.479
1602446400000,1.46496
1602450000000,1.48734
1602453600000,1.47709
1602457200000,1.48741
1602460800000,1.47085
1602464400000,1.4522
1602468000000,1.44229
1602471600000,1.445
1602475200000,1.44323
1602478800000,1.46913
1602482400000,1.43605
1602486000000,1.45167
1602489600000,1.43745
1602493200000,1.43342
1602496800000,1.42117
1602500400000,1.40405
1602504000000,1.43574
1602507600000,1.4805
1602511200000,1.47014
1602514800000,1.456
1602518400000,1.5
1602522000000,1.4822
1602525600000,1.46998
1602529200000,1.47439
1602532800000,1.47277
1602536400000,1.45442
1602540000000,1.42247
1602543600000,1.43439
1602547200000,1.42602
1602550800000,1.42888
1602554400000,1.4307
1602558000000,1.42128
1602561600000,1.43341
1602565200000,1.44762
1602568800000,1.43109
1602572400000,1.42541
1602576000000,1.438
1602579600000,1.43308
1602583200000,1.43066
1602586800000,1.41861
1602590400000,1.41176
1602594000000,1.40796
1602597600000,1.41488
1602601200000,1.42845
1602604800000,1.40436
1602608400000,1.35251
1602612000000,1.36422
1602615600000,1.36732
1602619200000,1.37278
1602622800000,1.37678
1602626400000,1.37
1602630000000,1.37096
1602633600000,1.38253
1602637200000,1.39211
1602640800000,1.372
1602644400000,1.37024
1602648000000,1.3675
1602651600000,1.36085
1602655200000,1.362
1602658800000,1.34773
1602662400000,1.35105
1602666000000,1.33541
1602669600000,1.28809
1602673200000,1.27862
1602676800000,1.30154
1602680400000,1.32414
1602684000000,1.29462
1602687600000,1.27167
1602691200000,1.22734
1602694800000,1.24462
1602698400000,1.25165
1602702000000,1.24365
1602705600000,1.25611
1602709200000,1.26562
1602712800000,1.26379
1602716400000,1.27603
1602720000000,1.25268
1602723600000,1.24841
1602727200000,1.23358
1602730800000,1.25312
1602734400000,1.27279
1602738000000,1.29911
1602741600000,1.28422
1602745200000,1.27939
1602748800000,1.2575
1602752400000,1.25514
1602756000000,1.26074
1602759600000,1.25351
1602763200000,1.32105
1602766800000,1.338
1602770400000,1.33716
1602774000000,1.367
1602777600000,1.33538
1602781200000,1.33713
1602784800000,1.311
1602788400000,1.30237
1602792000000,1.27897
1602795600000,1.26136
1602799200000,1.26337
1602802800000,1.27094
1602806400000,1.25353
1602810000000,1.26142
1602813600000,1.23912
1602817200000,1.23074
1602820800000,1.22478
1602824400000,1.24687
1602828000000,1.25412
1602831600000,1.2456
1602835200000,1.25112
